province_code,province_name,district_code,district_name,local_level_code,local_level_name
4,Gandaki,46,Baglung,2,Kathekhola Gaunpalika
4,Gandaki,46,Baglung,3,Tarakhola Gaunpalika
4,Gandaki,46,Baglung,4,Tamankhola Gaunpalika
4,Gandaki,46,Baglung,5,Dhorpatan Municipality
4,Gandaki,46,Baglung,6,Nisikhola Gaunpalika
4,Gandaki,46,Baglung,7,Badigad Gaunpalika
4,Gandaki,46,Baglung,8,Galkot Municipality
4,Gandaki,46,Baglung,9,Bareng Gaunpalika
4,Gandaki,46,Baglung,10,Jaimuni Municipality
5,Lumbini,47,Rukum (East),1,Putha Uttanganga Gaunpalika
5,Lumbini,47,Rukum (East),2,Sisne Gaunpalika
5,Lumbini,47,Rukum (East),3,Bhoome Gaunpalika
5,Lumbini,48,Rolpa,1,Sunchhahari Gaunpalika
5,Lumbini,48,Rolpa,2,Thawang Gaunpalika
5,Lumbini,48,Rolpa,3,Pariwartan Gaunpalika
5,Lumbini,48,Rolpa,4,Gangadev Gaunpalika
5,Lumbini,48,Rolpa,5,Madi Gaunpalika
5,Lumbini,48,Rolpa,6,Tribeni Gaunpalika
5,Lumbini,48,Rolpa,7,Rolpa Municipality
5,Lumbini,48,Rolpa,8,Runtigadhi Gaunpalika
5,Lumbini,48,Rolpa,9,Sunil Smriti Gaunpalika
5,Lumbini,48,Rolpa,10,Lungri Gaunpalika
5,Lumbini,49,Pyuthan,1,Gaumukhi Gaunpalika
5,Lumbini,49,Pyuthan,2,Naubahini Gaunpalika
5,Lumbini,49,Pyuthan,3,Jhimaruk Gaunpalika
5,Lumbini,49,Pyuthan,4,Pyuthan Municipality
5,Lumbini,49,Pyuthan,5,Sworgadwari Municipality
5,Lumbini,49,Pyuthan,6,Mandavi Gaunpalika
5,Lumbini,49,Pyuthan,7,Mallarani Gaunpalika
5,Lumbini,49,Pyuthan,8,Aairawati Gaunpalika
5,Lumbini,49,Pyuthan,9,Sarumarani Gaunpalika
5,Lumbini,50,Gulmi,1,Kali Gandaki Gaunpalika
5,Lumbini,50,Gulmi,2,Satyawoti Gaunpalika
5,Lumbini,50,Gulmi,3,Chandrakot Gaunpalika
5,Lumbini,50,Gulmi,4,Musikot Municipality
5,Lumbini,50,Gulmi,5,Isma Gaunpalika
5,Lumbini,50,Gulmi,6,Malika Gaunpalika
5,Lumbini,50,Gulmi,7,Madane Gaunpalika
5,Lumbini,50,Gulmi,8,Dhurkot Gaunpalika
5,Lumbini,50,Gulmi,9,Resunga Municipality
5,Lumbini,50,Gulmi,10,Gulmi Durbar Gaunpalika
5,Lumbini,50,Gulmi,11,Chhatrakot Gaunpalika
5,Lumbini,50,Gulmi,12,Ruruchhetra Gaunpalika
5,Lumbini,51,Arghakhanchi,1,Chhatradev Gaunpalika
5,Lumbini,51,Arghakhanchi,2,Malarani Gaunpalika
5,Lumbini,51,Arghakhanchi,3,Bhumikasthan Municipality
5,Lumbini,51,Arghakhanchi,4,Sandhikharka Municipality
5,Lumbini,51,Arghakhanchi,5,Panini Gaunpalika
5,Lumbini,51,Arghakhanchi,6,Shitaganga Municipality
5,Lumbini,52,Palpa,1,Rampur Municipality
5,Lumbini,52,Palpa,2,Purbakhola Gaunpalika
5,Lumbini,52,Palpa,3,Rambha Gaunpalika
5,Lumbini,52,Palpa,4,Baganaskali Gaunpalika
5,Lumbini,52,Palpa,5,Tansen Municipality
5,Lumbini,52,Palpa,6,Ribdikot Gaunpalika
5,Lumbini,52,Palpa,7,Rainadevi Chhahara Gaunpalika
5,Lumbini,52,Palpa,8,Tinau Gaunpalika
5,Lumbini,52,Palpa,9,Mathagadhi Gaunpalika
5,Lumbini,52,Palpa,10,Nisdi Gaunpalika
5,Lumbini,53,Nawalparasi (Bardaghat Susta West),1,Bardaghat Municipality
5,Lumbini,53,Nawalparasi (Bardaghat Susta West),2,Sunawal Municipality
5,Lumbini,53,Nawalparasi (Bardaghat Susta West),3,Ramgram Municipality
5,Lumbini,53,Nawalparasi (Bardaghat Susta West),4,Palhinandan Gaunpalika
5,Lumbini,53,Nawalparasi (Bardaghat Susta West),5,Sarawal Gaunpalika
5,Lumbini,53,Nawalparasi (Bardaghat Susta West),6,Pratapapur Gaunpalika
5,Lumbini,53,Nawalparasi (Bardaghat Susta West),7,Susta Gaunpalika
5,Lumbini,54,Rupandehi,1,Devdaha Municipality
5,Lumbini,54,Rupandehi,2,Butwal Sub-Metropolitian City
5,Lumbini,54,Rupandehi,3,Sainamaina Municipality
5,Lumbini,54,Rupandehi,4,Kanchan Gaunpalika
5,Lumbini,54,Rupandehi,5,Gaidahawa Gaunpalika
5,Lumbini,54,Rupandehi,6,Suddhodhan Gaunpalika
5,Lumbini,54,Rupandehi,7,Siyari Gaunpalika
5,Lumbini,54,Rupandehi,8,Tilottama Municipality
5,Lumbini,54,Rupandehi,9,Om Satiya Gaunpalika
5,Lumbini,54,Rupandehi,10,Rohini Gaunpalika
5,Lumbini,54,Rupandehi,11,Siddharthanagar Municipality
5,Lumbini,54,Rupandehi,12,Mayadevi Gaunpalika
5,Lumbini,54,Rupandehi,13,Lumbini Sanskritik Municipality
5,Lumbini,54,Rupandehi,14,Kotahimai Gaunpalika
5,Lumbini,54,Rupandehi,15,Sammarimai Gaunpalika
5,Lumbini,54,Rupandehi,16,Marchawari Gaunpalika
5,Lumbini,55,Kapilbastu,1,Banganga Municipality
5,Lumbini,55,Kapilbastu,2,Buddhabhumi Municipality
5,Lumbini,55,Kapilbastu,3,Shivaraj Municipality
5,Lumbini,55,Kapilbastu,4,Bijayanagar Gaunpalika
5,Lumbini,55,Kapilbastu,5,Krishnanagar Municipality
5,Lumbini,55,Kapilbastu,6,Maharajganj Municipality
5,Lumbini,55,Kapilbastu,7,Kapilbastu Municipality
5,Lumbini,55,Kapilbastu,8,Yasodhara Gaunpalika
5,Lumbini,55,Kapilbastu,9,Mayadevi Gaunpalika
5,Lumbini,55,Kapilbastu,10,Shuddhodhan Gaunpalika
5,Lumbini,56,Dang,1,Bangalachuli Gaunpalika
5,Lumbini,56,Dang,2,Ghorahi Sub-Metropolitian City
5,Lumbini,56,Dang,3,Tulsipur Sub-Metropolitian City
5,Lumbini,56,Dang,4,Shantinagar Gaunpalika
5,Lumbini,56,Dang,5,Babai Gaunpalika
5,Lumbini,56,Dang,6,Dangisharan Gaunpalika
5,Lumbini,56,Dang,7,Lamahi Municipality
5,Lumbini,56,Dang,8,Rapti Gaunpalika
5,Lumbini,56,Dang,9,Gadhawa Gaunpalika
5,Lumbini,56,Dang,10,Rajpur Gaunpalika
5,Lumbini,57,Banke,1,Rapti Sonari Gaunpalika
5,Lumbini,57,Banke,2,Kohalpur Municipality
5,Lumbini,57,Banke,3,Baijanath Gaunpalika
5,Lumbini,57,Banke,4,Khajura Gaunpalika
5,Lumbini,57,Banke,5,Janaki Gaunpalika
5,Lumbini,57,Banke,6,Nepalganj Sub-Metropolitian City
5,Lumbini,57,Banke,7,Duduwa Gaunpalika
5,Lumbini,57,Banke,8,Narainapur Gaunpalika
5,Lumbini,58,Bardiya,1,Bansgadhi Municipality
5,Lumbini,58,Bardiya,2,Barbardiya Municipality
5,Lumbini,58,Bardiya,3,Thakurbaba Municipality
5,Lumbini,58,Bardiya,4,Geruwa Gaunpalika
5,Lumbini,58,Bardiya,5,Rajapur Municipality
5,Lumbini,58,Bardiya,6,Madhuwan Municipality
5,Lumbini,58,Bardiya,7,Gulariya Municipality
5,Lumbini,58,Bardiya,8,Badhaiyatal Gaunpalika
6,Karnali,59,Dolpa,1,Dolpo Buddha Gaunpalika
6,Karnali,59,Dolpa,2,Shey Phoksundo Gaunpalika
6,Karnali,59,Dolpa,3,Jagadulla Gaunpalika
6,Karnali,59,Dolpa,4,Mudkechula Gaunpalika
6,Karnali,59,Dolpa,5,Tripurasundari Municipality
6,Karnali,59,Dolpa,6,Thulibheri Municipality
6,Karnali,59,Dolpa,7,Kaike Gaunpalika
6,Karnali,59,Dolpa,8,Chharka Tangsong Gaunpalika
6,Karnali,60,Mugu,1,Mugumakarmarog Gaunpalika
6,Karnali,60,Mugu,2,Chhayanath Rara Municipality
6,Karnali,60,Mugu,3,Soru Gaunpalika
6,Karnali,60,Mugu,4,Khatyad Gaunpalika
6,Karnali,61,Humla,1,Chankheli Gaunpalika
6,Karnali,61,Humla,2,Kharpunath Gaunpalika
6,Karnali,61,Humla,3,Simkot Gaunpalika
6,Karnali,61,Humla,4,Namkha Gaunpalika
6,Karnali,61,Humla,5,Sarkegad Gaunpalika
6,Karnali,61,Humla,6,Adanchuli Gaunpalika
6,Karnali,61,Humla,7,Tanjakot Gaunpalika
6,Karnali,62,Jumla,1,Patarasi Gaunpalika
6,Karnali,62,Jumla,2,Kanaka Sundari Gaunpalika
6,Karnali,62,Jumla,3,Sinja Gaunpalika
6,Karnali,62,Jumla,4,Chandannath Municipality
6,Karnali,62,Jumla,5,Guthichaur Gaunpalika
6,Karnali,62,Jumla,6,Tatopani Gaunpalika
6,Karnali,62,Jumla,7,Tila Gaunpalika
6,Karnali,62,Jumla,8,Hima Gaunpalika
6,Karnali,63,Kalikot,1,Palata Gaunpalika
6,Karnali,63,Kalikot,2,Pachal Jharana Gaunpalika
6,Karnali,63,Kalikot,3,Raskot Municipality
6,Karnali,63,Kalikot,4,Sanni Tribeni Gaunpalika
6,Karnali,63,Kalikot,5,Naraharinath Gaunpalika
6,Karnali,63,Kalikot,6,Khandachakra Municipality
6,Karnali,63,Kalikot,7,Tilagupha Municipality
6,Karnali,63,Kalikot,8,Mahawai Gaunpalika
6,Karnali,63,Kalikot,9,Shuva Kalika Gaunpalika
6,Karnali,64,Dailekh,1,Naumule Gaunpalika
6,Karnali,64,Dailekh,2,Mahabu Gaunpalika
6,Karnali,64,Dailekh,3,Bhairabi Gaunpalika
6,Karnali,64,Dailekh,4,Thantikandh Gaunpalika
6,Karnali,64,Dailekh,5,Aathbis Municipality
6,Karnali,64,Dailekh,6,Chamunda Bindrasaini Municipality
6,Karnali,64,Dailekh,7,Dullu Municipality
6,Karnali,64,Dailekh,8,Narayan Municipality
6,Karnali,64,Dailekh,9,Bhagawatimai Gaunpalika
6,Karnali,64,Dailekh,10,Dungeshwor Gaunpalika
6,Karnali,64,Dailekh,11,Gurans Gaunpalika
6,Karnali,65,Jajarkot,1,Barekot Gaunpalika
6,Karnali,65,Jajarkot,2,Kuse Gaunpalika
6,Karnali,65,Jajarkot,3,Junichande Gaunpalika
6,Karnali,65,Jajarkot,4,Chhedagad Municipality
6,Karnali,65,Jajarkot,5,Shivalaya Gaunpalika
6,Karnali,65,Jajarkot,6,Bheri Malika Municipality
6,Karnali,65,Jajarkot,7,Nalgad Municipality
6,Karnali,66,Rukum (West),1,Aathabisakot Municipality
6,Karnali,66,Rukum (West),2,Sanibheri Gaunpalika
6,Karnali,66,Rukum (West),3,Banphikot Gaunpalika
6,Karnali,66,Rukum (West),4,Musikot Municipality
6,Karnali,66,Rukum (West),5,Tribeni Gaunpalika
6,Karnali,66,Rukum (West),6,Chaurjahari Municipality
6,Karnali,67,Salyan,1,Darma Gaunpalika
6,Karnali,67,Salyan,2,Kumakh Gaunpalika
6,Karnali,67,Salyan,3,Banagad Kupinde Municipality
6,Karnali,67,Salyan,4,Siddha Kumakh Gaunpalika
6,Karnali,67,Salyan,5,Bagachour Municipality
6,Karnali,67,Salyan,6,Chhatreshwori Gaunpalika
6,Karnali,67,Salyan,7,Sharada Municipality
6,Karnali,67,Salyan,8,Kalimati Gaunpalika
6,Karnali,67,Salyan,9,Tribeni Gaunpalika
6,Karnali,67,Salyan,10,Kapurkot Gaunpalika
6,Karnali,68,Surkhet,1,Simta Gaunpalika
6,Karnali,68,Surkhet,2,Chingad Gaunpalika
6,Karnali,68,Surkhet,3,Lekabeshi Municipality
6,Karnali,68,Surkhet,4,Gurbhakot Municipality
6,Karnali,68,Surkhet,5,Bheriganga Municipality
6,Karnali,68,Surkhet,6,Birendranagar Municipality
6,Karnali,68,Surkhet,7,Barahatal Gaunpalika
6,Karnali,68,Surkhet,8,Panchapuri Municipality
6,Karnali,68,Surkhet,9,Chaukune Gaunpalika
7,Sudurpashchim,69,Bajura,1,Himali Gaunpalika
7,Sudurpashchim,69,Bajura,2,Gaumul Gaunpalika
7,Sudurpashchim,69,Bajura,3,Budhinanda Municipality
7,Sudurpashchim,69,Bajura,4,Swamikartik Khapar Gaunpalika
7,Sudurpashchim,69,Bajura,5,Jagannath Gaunpalika
7,Sudurpashchim,69,Bajura,6,Badimalika Municipality
7,Sudurpashchim,69,Bajura,7,Khaptad Chhededaha Gaunpalika
7,Sudurpashchim,69,Bajura,8,Budhiganga Municipality
7,Sudurpashchim,69,Bajura,9,Tribeni Municipality
7,Sudurpashchim,70,Bajhang,1,Saipal Gaunpalika
7,Sudurpashchim,70,Bajhang,2,Bungal Municipality
7,Sudurpashchim,70,Bajhang,3,Surma Gaunpalika
7,Sudurpashchim,70,Bajhang,4,Talkot Gaunpalika
7,Sudurpashchim,70,Bajhang,5,Masta Gaunpalika
7,Sudurpashchim,70,Bajhang,6,Jayaprithbi Municipality
7,Sudurpashchim,70,Bajhang,7,Chhabis Pathibhara Gaunpalika
7,Sudurpashchim,70,Bajhang,8,Durgathali Gaunpalika
7,Sudurpashchim,70,Bajhang,9,Kedarsyun Gaunpalika
7,Sudurpashchim,70,Bajhang,10,Bitthadchir Gaunpalika
7,Sudurpashchim,70,Bajhang,11,Thalara Gaunpalika
7,Sudurpashchim,70,Bajhang,12,Khaptad Chhanna Gaunpalika
7,Sudurpashchim,71,Darchula,1,Byas Gaunpalika
7,Sudurpashchim,71,Darchula,2,Duhun Gaunpalika
7,Sudurpashchim,71,Darchula,3,Mahakali Municipality
7,Sudurpashchim,71,Darchula,4,Naugad  Gaunpalika
7,Sudurpashchim,71,Darchula,5,Apihimal Gaunpalika
7,Sudurpashchim,71,Darchula,6,Marma Gaunpalika
7,Sudurpashchim,71,Darchula,7,Shailyashikhar Municipality
7,Sudurpashchim,71,Darchula,8,Malikarjun Gaunpalika
7,Sudurpashchim,71,Darchula,9,Lekam Gaunpalika
7,Sudurpashchim,72,Baitadi,1,Dilasaini Gaunpalika
7,Sudurpashchim,72,Baitadi,2,Dogada Kedar Gaunpalika
7,Sudurpashchim,72,Baitadi,3,Puchaundi Municipality
7,Sudurpashchim,72,Baitadi,4,Surnaya Gaunpalika
7,Sudurpashchim,72,Baitadi,5,Dasharathchand Municipality
7,Sudurpashchim,72,Baitadi,6,Pancheshwor Gaunpalika
7,Sudurpashchim,72,Baitadi,7,Shivanath Gaunpalika
7,Sudurpashchim,72,Baitadi,8,Melauli Municipality
7,Sudurpashchim,72,Baitadi,9,Patan Municipality
7,Sudurpashchim,72,Baitadi,10,Sigas Gaunpalika
7,Sudurpashchim,73,Dadeldhura,1,Nawadurga Gaunpalika
7,Sudurpashchim,73,Dadeldhura,2,Amargadhi Municipality
7,Sudurpashchim,73,Dadeldhura,3,Ajayameru Gaunpalika
7,Sudurpashchim,73,Dadeldhura,4,Bhageshwor Gaunpalika
7,Sudurpashchim,73,Dadeldhura,5,Parashuram Municipality
7,Sudurpashchim,73,Dadeldhura,6,Aalital Gaunpalika
7,Sudurpashchim,73,Dadeldhura,7,Ganyapdhura Gaunpalika
7,Sudurpashchim,74,Doti,1,Purbichouki Gaunpalika
7,Sudurpashchim,74,Doti,2,Sayal Gaunpalika
7,Sudurpashchim,74,Doti,3,Aadarsha Gaunpalika
7,Sudurpashchim,74,Doti,4,Shikhar Municipality
7,Sudurpashchim,74,Doti,5,Dipayal Silgadhi Municipality
7,Sudurpashchim,74,Doti,6,K.I. Singh Gaunpalika
7,Sudurpashchim,74,Doti,7,Bogatan Phudsil Gaunpalika
7,Sudurpashchim,74,Doti,8,Badi Kedar Gaunpalika
7,Sudurpashchim,74,Doti,9,Jorayal Gaunpalika
7,Sudurpashchim,75,Achham,1,Panchdebal Binayak Municipality
7,Sudurpashchim,75,Achham,2,Ramaroshan Gaunpalika
7,Sudurpashchim,75,Achham,3,Mellekh Gaunpalika
7,Sudurpashchim,75,Achham,4,Sanphebagar Municipality
7,Sudurpashchim,75,Achham,5,Chaurpati Gaunpalika
7,Sudurpashchim,75,Achham,6,Mangalsen Municipality
7,Sudurpashchim,75,Achham,7,Bannigadhi Jayagadh Gaunpalika
7,Sudurpashchim,75,Achham,8,Kamal Bazar Municipality
7,Sudurpashchim,75,Achham,9,Dhakari Gaunpalika
7,Sudurpashchim,75,Achham,10,Turmakhand Gaunpalika
7,Sudurpashchim,76,Kailali,1,Mohanyal Gaunpalika
7,Sudurpashchim,76,Kailali,2,Chure Gaunpalika
7,Sudurpashchim,76,Kailali,3,Godawari Municipality
7,Sudurpashchim,76,Kailali,4,Gauriganga Municipality
7,Sudurpashchim,76,Kailali,5,Ghodaghodi Municipality
7,Sudurpashchim,76,Kailali,6,Bardagoriya Gaunpalika
7,Sudurpashchim,76,Kailali,7,Lamki Chuha Municipality
7,Sudurpashchim,76,Kailali,8,Janaki Gaunpalika
7,Sudurpashchim,76,Kailali,9,Joshipur Gaunpalika
7,Sudurpashchim,76,Kailali,10,Tikapur Municipality
7,Sudurpashchim,76,Kailali,11,Bhajani Municipality
7,Sudurpashchim,76,Kailali,12,Kailari Gaunpalika
7,Sudurpashchim,76,Kailali,13,Dhangadhi Sub-Metropolitian City
7,Sudurpashchim,77,Kanchanpur,1,Krishnapur Municipality
7,Sudurpashchim,77,Kanchanpur,2,Shuklaphanta Municipality
7,Sudurpashchim,77,Kanchanpur,3,Bedkot Municipality
7,Sudurpashchim,77,Kanchanpur,4,Bhimdatta Municipality
7,Sudurpashchim,77,Kanchanpur,5,Dodhara Chandani Municipality
7,Sudurpashchim,77,Kanchanpur,6,Laljhadi Gaunpalika
7,Sudurpashchim,77,Kanchanpur,7,Punarbas Municipality
7,Sudurpashchim,77,Kanchanpur,8,Belouri Municipality
7,Sudurpashchim,77,Kanchanpur,9,Beldandi Gaunpalika
